VALMIN,VALMAX,VALCENTER,COUNTS,ERROR
0,25,12.5,191,13.8203
25,50,37.5,183,13.5277
50,75,62.5,182,13.4907
75,100,87.5,166,12.8841
100,125,112.5,156,12.49
125,150,137.5,176,13.2665
150,175,162.5,182,13.4907
175,200,187.5,179,13.3791
200,225,212.5,170,13.0384
225,250,237.5,173,13.1529
250,275,262.5,155,12.4499
275,300,287.5,191,13.8203
300,325,312.5,166,12.8841
325,350,337.5,177,13.3041
350,375,362.5,187,13.6748
375,400,387.5,196,14.0
400,425,412.5,176,13.2665
425,450,437.5,185,13.6015
450,475,462.5,161,12.6886
475,500,487.5,194,13.9284
500,525,512.5,189,13.7477
525,550,537.5,171,13.0767
550,575,562.5,186,13.6382
575,600,587.5,170,13.0384
600,625,612.5,166,12.8841
625,650,637.5,180,13.4164
650,675,662.5,179,13.3791
675,700,687.5,164,12.8062
700,725,712.5,178,13.3417
725,750,737.5,176,13.2665
750,775,762.5,185,13.6015
775,800,787.5,180,13.4164
800,825,812.5,168,12.9615
825,850,837.5,215,14.6629
850,875,862.5,184,13.5647
875,900,887.5,197,14.0357
900,925,912.5,182,13.4907
925,950,937.5,157,12.53
950,975,962.5,175,13.2288
975,1000,987.5,172,13.1149
1000,1025,1012.5,204,14.2829
1025,1050,1037.5,177,13.3041
1050,1075,1062.5,180,13.4164
1075,1100,1087.5,170,13.0384
1100,1125,1112.5,176,13.2665
1125,1150,1137.5,165,12.8452
1150,1175,1162.5,185,13.6015
1175,1200,1187.5,177,13.3041
1200,1225,1212.5,163,12.7671
1225,1250,1237.5,178,13.3417
1250,1275,1262.5,181,13.4536
1275,1300,1287.5,189,13.7477
1300,1325,1312.5,190,13.784
1325,1350,1337.5,182,13.4907
1350,1375,1362.5,168,12.9615
1375,1400,1387.5,181,13.4536
1400,1425,1412.5,208,14.4222
1425,1450,1437.5,168,12.9615
1450,1475,1462.5,176,13.2665
1475,1500,1487.5,182,13.4907
1500,1525,1512.5,163,12.7671
1525,1550,1537.5,167,12.9228
1550,1575,1562.5,174,13.1909
1575,1600,1587.5,168,12.9615
1600,1625,1612.5,185,13.6015
1625,1650,1637.5,152,12.3288
1650,1675,1662.5,174,13.1909
1675,1700,1687.5,184,13.5647
1700,1725,1712.5,154,12.4097
1725,1750,1737.5,178,13.3417
1750,1775,1762.5,181,13.4536
1775,1800,1787.5,177,13.3041
1800,1825,1812.5,189,13.7477
1825,1850,1837.5,170,13.0384
1850,1875,1862.5,189,13.7477
1875,1900,1887.5,190,13.784
1900,1925,1912.5,167,12.9228
1925,1950,1937.5,176,13.2665
1950,1975,1962.5,185,13.6015
1975,2000,1987.5,169,13.0
2000,2025,2012.5,157,12.53
2025,2050,2037.5,191,13.8203
2050,2075,2062.5,182,13.4907
2075,2100,2087.5,181,13.4536
2100,2125,2112.5,191,13.8203
2125,2150,2137.5,174,13.1909
2150,2175,2162.5,179,13.3791
2175,2200,2187.5,182,13.4907
2200,2225,2212.5,175,13.2288
2225,2250,2237.5,171,13.0767
2250,2275,2262.5,162,12.7279
2275,2300,2287.5,167,12.9228
2300,2325,2312.5,175,13.2288
2325,2350,2337.5,218,14.7648
2350,2375,2362.5,170,13.0384
2375,2400,2387.5,165,12.8452
2400,2425,2412.5,177,13.3041
2425,2450,2437.5,187,13.6748
2450,2475,2462.5,191,13.8203
2475,2500,2487.5,162,12.7279
2500,2525,2512.5,161,12.6886
2525,2550,2537.5,176,13.2665
