VALMIN,VALMAX,VALCENTER,COUNTS,ERROR
0,25,12.5,169,13.0
25,50,37.5,165,12.8452
50,75,62.5,153,12.3693
75,100,87.5,165,12.8452
100,125,112.5,169,13.0
125,150,137.5,178,13.3417
150,175,162.5,162,12.7279
175,200,187.5,172,13.1149
200,225,212.5,181,13.4536
225,250,237.5,154,12.4097
250,275,262.5,169,13.0
275,300,287.5,195,13.9642
300,325,312.5,150,12.2474
325,350,337.5,148,12.1655
350,375,362.5,169,13.0
375,400,387.5,182,13.4907
400,425,412.5,161,12.6886
425,450,437.5,166,12.8841
450,475,462.5,171,13.0767
475,500,487.5,195,13.9642
500,525,512.5,181,13.4536
525,550,537.5,149,12.2066
550,575,562.5,185,13.6015
575,600,587.5,167,12.9228
600,625,612.5,186,13.6382
625,650,637.5,193,13.8924
650,675,662.5,188,13.7113
675,700,687.5,194,13.9284
700,725,712.5,187,13.6748
725,750,737.5,192,13.8564
750,775,762.5,167,12.9228
775,800,787.5,161,12.6886
800,825,812.5,155,12.4499
825,850,837.5,184,13.5647
850,875,862.5,176,13.2665
875,900,887.5,191,13.8203
900,925,912.5,171,13.0767
925,950,937.5,191,13.8203
950,975,962.5,182,13.4907
975,1000,987.5,184,13.5647
1000,1025,1012.5,185,13.6015
1025,1050,1037.5,164,12.8062
1050,1075,1062.5,194,13.9284
1075,1100,1087.5,165,12.8452
1100,1125,1112.5,186,13.6382
1125,1150,1137.5,172,13.1149
1150,1175,1162.5,183,13.5277
1175,1200,1187.5,172,13.1149
1200,1225,1212.5,164,12.8062
1225,1250,1237.5,165,12.8452
1250,1275,1262.5,177,13.3041
1275,1300,1287.5,156,12.49
1300,1325,1312.5,168,12.9615
1325,1350,1337.5,150,12.2474
1350,1375,1362.5,180,13.4164
1375,1400,1387.5,174,13.1909
1400,1425,1412.5,164,12.8062
1425,1450,1437.5,175,13.2288
1450,1475,1462.5,157,12.53
1475,1500,1487.5,183,13.5277
1500,1525,1512.5,177,13.3041
1525,1550,1537.5,196,14.0
1550,1575,1562.5,173,13.1529
1575,1600,1587.5,174,13.1909
1600,1625,1612.5,165,12.8452
1625,1650,1637.5,153,12.3693
1650,1675,1662.5,177,13.3041
1675,1700,1687.5,176,13.2665
1700,1725,1712.5,181,13.4536
1725,1750,1737.5,186,13.6382
1750,1775,1762.5,166,12.8841
1775,1800,1787.5,187,13.6748
1800,1825,1812.5,268,16.3707
1825,1850,1837.5,319,17.8606
1850,1875,1862.5,297,17.2337
1875,1900,1887.5,270,16.4317
1900,1925,1912.5,290,17.0294
1925,1950,1937.5,265,16.2788
1950,1975,1962.5,249,15.7797
1975,2000,1987.5,258,16.0624
2000,2025,2012.5,258,16.0624
2025,2050,2037.5,232,15.2315
2050,2075,2062.5,256,16.0
2075,2100,2087.5,219,14.7986
2100,2125,2112.5,234,15.2971
2125,2150,2137.5,208,14.4222
2150,2175,2162.5,215,14.6629
2175,2200,2187.5,217,14.7309
2200,2225,2212.5,230,15.1658
2225,2250,2237.5,202,14.2127
2250,2275,2262.5,198,14.0712
2275,2300,2287.5,195,13.9642
2300,2325,2312.5,227,15.0665
2325,2350,2337.5,197,14.0357
2350,2375,2362.5,196,14.0
2375,2400,2387.5,178,13.3417
2400,2425,2412.5,209,14.4568
2425,2450,2437.5,206,14.3527
2450,2475,2462.5,192,13.8564
2475,2500,2487.5,179,13.3791
2500,2525,2512.5,192,13.8564
2525,2550,2537.5,189,13.7477
2550,2575,2562.5,188,13.7113
2575,2600,2587.5,212,14.5602
2600,2625,2612.5,195,13.9642
2625,2650,2637.5,194,13.9284
2650,2675,2662.5,179,13.3791
2675,2700,2687.5,174,13.1909
2700,2725,2712.5,174,13.1909
2725,2750,2737.5,208,14.4222
2750,2775,2762.5,187,13.6748
2775,2800,2787.5,183,13.5277
2800,2825,2812.5,208,14.4222
2825,2850,2837.5,176,13.2665
2850,2875,2862.5,180,13.4164
2875,2900,2887.5,174,13.1909
2900,2925,2912.5,172,13.1149
2925,2950,2937.5,186,13.6382
2950,2975,2962.5,192,13.8564
2975,3000,2987.5,179,13.3791
3000,3025,3012.5,194,13.9284
3025,3050,3037.5,188,13.7113
3050,3075,3062.5,193,13.8924
3075,3100,3087.5,194,13.9284
3100,3125,3112.5,166,12.8841
3125,3150,3137.5,181,13.4536
3150,3175,3162.5,175,13.2288
3175,3200,3187.5,168,12.9615
3200,3225,3212.5,186,13.6382
3225,3250,3237.5,176,13.2665
3250,3275,3262.5,192,13.8564
3275,3300,3287.5,187,13.6748
3300,3325,3312.5,173,13.1529
3325,3350,3337.5,182,13.4907
3350,3375,3362.5,198,14.0712
3375,3400,3387.5,190,13.784
3400,3425,3412.5,183,13.5277
3425,3450,3437.5,178,13.3417
3450,3475,3462.5,165,12.8452
3475,3500,3487.5,170,13.0384
3500,3525,3512.5,166,12.8841
3525,3550,3537.5,188,13.7113
3550,3575,3562.5,171,13.0767
3575,3600,3587.5,200,14.1421
