VALMIN,VALMAX,VALCENTER,COUNTS,ERROR
0,25,12.5,189,13.7477
25,50,37.5,170,13.0384
50,75,62.5,167,12.9228
75,100,87.5,156,12.49
100,125,112.5,153,12.3693
125,150,137.5,174,13.1909
150,175,162.5,152,12.3288
175,200,187.5,172,13.1149
200,225,212.5,170,13.0384
225,250,237.5,178,13.3417
250,275,262.5,170,13.0384
275,300,287.5,165,12.8452
300,325,312.5,189,13.7477
325,350,337.5,189,13.7477
350,375,362.5,175,13.2288
375,400,387.5,168,12.9615
400,425,412.5,201,14.1774
425,450,437.5,167,12.9228
450,475,462.5,174,13.1909
475,500,487.5,149,12.2066
500,525,512.5,159,12.6095
525,550,537.5,180,13.4164
550,575,562.5,156,12.49
575,600,587.5,191,13.8203
600,625,612.5,180,13.4164
625,650,637.5,163,12.7671
650,675,662.5,180,13.4164
675,700,687.5,178,13.3417
700,725,712.5,183,13.5277
725,750,737.5,182,13.4907
750,775,762.5,169,13.0
775,800,787.5,191,13.8203
800,825,812.5,174,13.1909
825,850,837.5,144,12.0
850,875,862.5,186,13.6382
875,900,887.5,190,13.784
900,925,912.5,189,13.7477
925,950,937.5,155,12.4499
950,975,962.5,180,13.4164
975,1000,987.5,173,13.1529
1000,1025,1012.5,172,13.1149
1025,1050,1037.5,152,12.3288
1050,1075,1062.5,175,13.2288
1075,1100,1087.5,180,13.4164
1100,1125,1112.5,180,13.4164
1125,1150,1137.5,191,13.8203
1150,1175,1162.5,172,13.1149
1175,1200,1187.5,175,13.2288
1200,1225,1212.5,181,13.4536
1225,1250,1237.5,194,13.9284
1250,1275,1262.5,164,12.8062
1275,1300,1287.5,189,13.7477
1300,1325,1312.5,172,13.1149
1325,1350,1337.5,163,12.7671
1350,1375,1362.5,185,13.6015
1375,1400,1387.5,182,13.4907
1400,1425,1412.5,158,12.5698
1425,1450,1437.5,179,13.3791
1450,1475,1462.5,177,13.3041
1475,1500,1487.5,191,13.8203
1500,1525,1512.5,169,13.0
1525,1550,1537.5,176,13.2665
1550,1575,1562.5,183,13.5277
1575,1600,1587.5,193,13.8924
1600,1625,1612.5,184,13.5647
1625,1650,1637.5,185,13.6015
1650,1675,1662.5,176,13.2665
1675,1700,1687.5,172,13.1149
1700,1725,1712.5,177,13.3041
1725,1750,1737.5,189,13.7477
1750,1775,1762.5,153,12.3693
1775,1800,1787.5,159,12.6095
1800,1825,1812.5,268,16.3707
1825,1850,1837.5,298,17.2627
1850,1875,1862.5,291,17.0587
1875,1900,1887.5,286,16.9115
1900,1925,1912.5,279,16.7033
1925,1950,1937.5,265,16.2788
1950,1975,1962.5,268,16.3707
1975,2000,1987.5,236,15.3623
2000,2025,2012.5,250,15.8114
2025,2050,2037.5,242,15.5563
2050,2075,2062.5,230,15.1658
2075,2100,2087.5,246,15.6844
2100,2125,2112.5,216,14.6969
2125,2150,2137.5,215,14.6629
2150,2175,2162.5,210,14.4914
2175,2200,2187.5,225,15.0
2200,2225,2212.5,218,14.7648
2225,2250,2237.5,204,14.2829
2250,2275,2262.5,222,14.8997
2275,2300,2287.5,204,14.2829
2300,2325,2312.5,211,14.5258
2325,2350,2337.5,218,14.7648
2350,2375,2362.5,203,14.2478
2375,2400,2387.5,192,13.8564
2400,2425,2412.5,186,13.6382
2425,2450,2437.5,207,14.3875
2450,2475,2462.5,226,15.0333
2475,2500,2487.5,199,14.1067
2500,2525,2512.5,194,13.9284
2525,2550,2537.5,182,13.4907
2550,2575,2562.5,187,13.6748
2575,2600,2587.5,195,13.9642
2600,2625,2612.5,190,13.784
2625,2650,2637.5,201,14.1774
2650,2675,2662.5,187,13.6748
2675,2700,2687.5,176,13.2665
2700,2725,2712.5,180,13.4164
2725,2750,2737.5,185,13.6015
2750,2775,2762.5,191,13.8203
2775,2800,2787.5,174,13.1909
2800,2825,2812.5,201,14.1774
2825,2850,2837.5,195,13.9642
2850,2875,2862.5,184,13.5647
2875,2900,2887.5,168,12.9615
2900,2925,2912.5,171,13.0767
2925,2950,2937.5,185,13.6015
2950,2975,2962.5,183,13.5277
2975,3000,2987.5,172,13.1149
3000,3025,3012.5,182,13.4907
3025,3050,3037.5,195,13.9642
3050,3075,3062.5,197,14.0357
3075,3100,3087.5,194,13.9284
3100,3125,3112.5,182,13.4907
3125,3150,3137.5,185,13.6015
3150,3175,3162.5,155,12.4499
3175,3200,3187.5,170,13.0384
3200,3225,3212.5,180,13.4164
3225,3250,3237.5,172,13.1149
3250,3275,3262.5,168,12.9615
3275,3300,3287.5,199,14.1067
3300,3325,3312.5,172,13.1149
3325,3350,3337.5,194,13.9284
3350,3375,3362.5,182,13.4907
3375,3400,3387.5,197,14.0357
3400,3425,3412.5,200,14.1421
3425,3450,3437.5,183,13.5277
3450,3475,3462.5,177,13.3041
3475,3500,3487.5,168,12.9615
3500,3525,3512.5,158,12.5698
3525,3550,3537.5,185,13.6015
3550,3575,3562.5,169,13.0
3575,3600,3587.5,171,13.0767
