VALMIN,VALMAX,VALCENTER,COUNTS,ERROR
0,25,12.5,178,13.3417
25,50,37.5,176,13.2665
50,75,62.5,181,13.4536
75,100,87.5,177,13.3041
100,125,112.5,172,13.1149
125,150,137.5,174,13.1909
150,175,162.5,172,13.1149
175,200,187.5,168,12.9615
200,225,212.5,163,12.7671
225,250,237.5,173,13.1529
250,275,262.5,164,12.8062
275,300,287.5,182,13.4907
300,325,312.5,180,13.4164
325,350,337.5,187,13.6748
350,375,362.5,176,13.2665
375,400,387.5,172,13.1149
400,425,412.5,151,12.2882
425,450,437.5,172,13.1149
450,475,462.5,156,12.49
475,500,487.5,187,13.6748
500,525,512.5,173,13.1529
525,550,537.5,162,12.7279
550,575,562.5,168,12.9615
575,600,587.5,173,13.1529
600,625,612.5,164,12.8062
625,650,637.5,194,13.9284
650,675,662.5,177,13.3041
675,700,687.5,158,12.5698
700,725,712.5,162,12.7279
725,750,737.5,170,13.0384
750,775,762.5,178,13.3417
775,800,787.5,179,13.3791
800,825,812.5,178,13.3417
825,850,837.5,196,14.0
850,875,862.5,198,14.0712
875,900,887.5,178,13.3417
900,925,912.5,195,13.9642
925,950,937.5,174,13.1909
950,975,962.5,184,13.5647
975,1000,987.5,182,13.4907
1000,1025,1012.5,173,13.1529
1025,1050,1037.5,171,13.0767
1050,1075,1062.5,174,13.1909
1075,1100,1087.5,200,14.1421
1100,1125,1112.5,160,12.6491
1125,1150,1137.5,188,13.7113
1150,1175,1162.5,211,14.5258
1175,1200,1187.5,183,13.5277
1200,1225,1212.5,165,12.8452
1225,1250,1237.5,204,14.2829
1250,1275,1262.5,171,13.0767
1275,1300,1287.5,207,14.3875
1300,1325,1312.5,154,12.4097
1325,1350,1337.5,180,13.4164
1350,1375,1362.5,160,12.6491
1375,1400,1387.5,182,13.4907
1400,1425,1412.5,177,13.3041
1425,1450,1437.5,180,13.4164
1450,1475,1462.5,155,12.4499
1475,1500,1487.5,172,13.1149
1500,1525,1512.5,168,12.9615
1525,1550,1537.5,159,12.6095
1550,1575,1562.5,161,12.6886
1575,1600,1587.5,172,13.1149
1600,1625,1612.5,188,13.7113
1625,1650,1637.5,179,13.3791
1650,1675,1662.5,164,12.8062
1675,1700,1687.5,176,13.2665
1700,1725,1712.5,175,13.2288
1725,1750,1737.5,177,13.3041
1750,1775,1762.5,157,12.53
1775,1800,1787.5,176,13.2665
1800,1825,1812.5,214,14.6287
1825,1850,1837.5,310,17.6068
1850,1875,1862.5,303,17.4069
1875,1900,1887.5,293,17.1172
1900,1925,1912.5,286,16.9115
1925,1950,1937.5,269,16.4012
1950,1975,1962.5,265,16.2788
1975,2000,1987.5,249,15.7797
2000,2025,2012.5,257,16.0312
2025,2050,2037.5,238,15.4272
2050,2075,2062.5,250,15.8114
2075,2100,2087.5,236,15.3623
2100,2125,2112.5,233,15.2643
2125,2150,2137.5,220,14.8324
2150,2175,2162.5,227,15.0665
2175,2200,2187.5,212,14.5602
2200,2225,2212.5,216,14.6969
2225,2250,2237.5,229,15.1327
2250,2275,2262.5,221,14.8661
2275,2300,2287.5,224,14.9666
2300,2325,2312.5,210,14.4914
2325,2350,2337.5,223,14.9332
2350,2375,2362.5,198,14.0712
2375,2400,2387.5,209,14.4568
2400,2425,2412.5,213,14.5945
2425,2450,2437.5,208,14.4222
2450,2475,2462.5,207,14.3875
2475,2500,2487.5,201,14.1774
2500,2525,2512.5,200,14.1421
2525,2550,2537.5,208,14.4222
2550,2575,2562.5,208,14.4222
2575,2600,2587.5,182,13.4907
2600,2625,2612.5,192,13.8564
2625,2650,2637.5,197,14.0357
2650,2675,2662.5,200,14.1421
2675,2700,2687.5,213,14.5945
2700,2725,2712.5,194,13.9284
2725,2750,2737.5,198,14.0712
2750,2775,2762.5,197,14.0357
2775,2800,2787.5,186,13.6382
2800,2825,2812.5,189,13.7477
2825,2850,2837.5,201,14.1774
2850,2875,2862.5,192,13.8564
2875,2900,2887.5,198,14.0712
2900,2925,2912.5,196,14.0
2925,2950,2937.5,184,13.5647
2950,2975,2962.5,199,14.1067
2975,3000,2987.5,190,13.784
3000,3025,3012.5,172,13.1149
3025,3050,3037.5,198,14.0712
3050,3075,3062.5,203,14.2478
3075,3100,3087.5,184,13.5647
3100,3125,3112.5,193,13.8924
3125,3150,3137.5,188,13.7113
3150,3175,3162.5,197,14.0357
3175,3200,3187.5,188,13.7113
3200,3225,3212.5,184,13.5647
3225,3250,3237.5,178,13.3417
3250,3275,3262.5,176,13.2665
3275,3300,3287.5,182,13.4907
3300,3325,3312.5,195,13.9642
3325,3350,3337.5,177,13.3041
3350,3375,3362.5,199,14.1067
3375,3400,3387.5,200,14.1421
3400,3425,3412.5,173,13.1529
3425,3450,3437.5,181,13.4536
3450,3475,3462.5,190,13.784
3475,3500,3487.5,196,14.0
3500,3525,3512.5,180,13.4164
3525,3550,3537.5,191,13.8203
3550,3575,3562.5,177,13.3041
3575,3600,3587.5,172,13.1149
