VALMIN,VALMAX,VALCENTER,COUNTS,ERROR
0,25,12.5,175,13.2288
25,50,37.5,197,14.0357
50,75,62.5,173,13.1529
75,100,87.5,164,12.8062
100,125,112.5,186,13.6382
125,150,137.5,174,13.1909
150,175,162.5,169,13.0
175,200,187.5,159,12.6095
200,225,212.5,195,13.9642
225,250,237.5,127,11.2694
250,275,262.5,170,13.0384
275,300,287.5,208,14.4222
300,325,312.5,160,12.6491
325,350,337.5,173,13.1529
350,375,362.5,185,13.6015
375,400,387.5,194,13.9284
400,425,412.5,160,12.6491
425,450,437.5,167,12.9228
450,475,462.5,175,13.2288
475,500,487.5,184,13.5647
500,525,512.5,169,13.0
525,550,537.5,165,12.8452
550,575,562.5,194,13.9284
575,600,587.5,171,13.0767
600,625,612.5,165,12.8452
625,650,637.5,181,13.4536
650,675,662.5,172,13.1149
675,700,687.5,164,12.8062
700,725,712.5,208,14.4222
725,750,737.5,171,13.0767
750,775,762.5,179,13.3791
775,800,787.5,173,13.1529
800,825,812.5,160,12.6491
825,850,837.5,163,12.7671
850,875,862.5,180,13.4164
875,900,887.5,177,13.3041
900,925,912.5,173,13.1529
925,950,937.5,178,13.3417
950,975,962.5,170,13.0384
975,1000,987.5,168,12.9615
1000,1025,1012.5,172,13.1149
1025,1050,1037.5,197,14.0357
1050,1075,1062.5,164,12.8062
1075,1100,1087.5,175,13.2288
1100,1125,1112.5,149,12.2066
1125,1150,1137.5,155,12.4499
1150,1175,1162.5,170,13.0384
1175,1200,1187.5,159,12.6095
1200,1225,1212.5,169,13.0
1225,1250,1237.5,172,13.1149
1250,1275,1262.5,172,13.1149
1275,1300,1287.5,180,13.4164
1300,1325,1312.5,178,13.3417
1325,1350,1337.5,145,12.0416
1350,1375,1362.5,162,12.7279
1375,1400,1387.5,165,12.8452
1400,1425,1412.5,182,13.4907
1425,1450,1437.5,193,13.8924
1450,1475,1462.5,161,12.6886
1475,1500,1487.5,162,12.7279
1500,1525,1512.5,145,12.0416
1525,1550,1537.5,172,13.1149
1550,1575,1562.5,166,12.8841
1575,1600,1587.5,165,12.8452
1600,1625,1612.5,172,13.1149
1625,1650,1637.5,165,12.8452
1650,1675,1662.5,169,13.0
1675,1700,1687.5,157,12.53
1700,1725,1712.5,188,13.7113
1725,1750,1737.5,197,14.0357
1750,1775,1762.5,181,13.4536
1775,1800,1787.5,152,12.3288
1800,1825,1812.5,257,16.0312
1825,1850,1837.5,302,17.3781
1850,1875,1862.5,274,16.5529
1875,1900,1887.5,291,17.0587
1900,1925,1912.5,270,16.4317
1925,1950,1937.5,260,16.1245
1950,1975,1962.5,268,16.3707
1975,2000,1987.5,248,15.748
2000,2025,2012.5,251,15.843
2025,2050,2037.5,235,15.3297
2050,2075,2062.5,229,15.1327
2075,2100,2087.5,226,15.0333
2100,2125,2112.5,227,15.0665
2125,2150,2137.5,225,15.0
2150,2175,2162.5,222,14.8997
2175,2200,2187.5,230,15.1658
2200,2225,2212.5,217,14.7309
2225,2250,2237.5,197,14.0357
2250,2275,2262.5,240,15.4919
2275,2300,2287.5,222,14.8997
2300,2325,2312.5,205,14.3178
2325,2350,2337.5,211,14.5258
2350,2375,2362.5,227,15.0665
2375,2400,2387.5,215,14.6629
2400,2425,2412.5,205,14.3178
2425,2450,2437.5,205,14.3178
2450,2475,2462.5,210,14.4914
2475,2500,2487.5,216,14.6969
2500,2525,2512.5,197,14.0357
2525,2550,2537.5,211,14.5258
2550,2575,2562.5,208,14.4222
2575,2600,2587.5,197,14.0357
2600,2625,2612.5,193,13.8924
2625,2650,2637.5,193,13.8924
2650,2675,2662.5,207,14.3875
2675,2700,2687.5,182,13.4907
2700,2725,2712.5,191,13.8203
2725,2750,2737.5,214,14.6287
2750,2775,2762.5,173,13.1529
2775,2800,2787.5,203,14.2478
2800,2825,2812.5,191,13.8203
2825,2850,2837.5,185,13.6015
2850,2875,2862.5,214,14.6287
2875,2900,2887.5,186,13.6382
2900,2925,2912.5,189,13.7477
2925,2950,2937.5,188,13.7113
2950,2975,2962.5,177,13.3041
2975,3000,2987.5,192,13.8564
3000,3025,3012.5,186,13.6382
3025,3050,3037.5,208,14.4222
3050,3075,3062.5,180,13.4164
3075,3100,3087.5,187,13.6748
3100,3125,3112.5,209,14.4568
3125,3150,3137.5,182,13.4907
3150,3175,3162.5,188,13.7113
3175,3200,3187.5,191,13.8203
3200,3225,3212.5,179,13.3791
3225,3250,3237.5,168,12.9615
3250,3275,3262.5,191,13.8203
3275,3300,3287.5,193,13.8924
3300,3325,3312.5,157,12.53
3325,3350,3337.5,177,13.3041
3350,3375,3362.5,218,14.7648
3375,3400,3387.5,186,13.6382
3400,3425,3412.5,185,13.6015
3425,3450,3437.5,192,13.8564
3450,3475,3462.5,181,13.4536
3475,3500,3487.5,182,13.4907
3500,3525,3512.5,195,13.9642
3525,3550,3537.5,179,13.3791
3550,3575,3562.5,172,13.1149
3575,3600,3587.5,188,13.7113
