VALMIN,VALMAX,VALCENTER,COUNTS,ERROR
0,25,12.5,141,11.8743
25,50,37.5,194,13.9284
50,75,62.5,169,13.0
75,100,87.5,182,13.4907
100,125,112.5,162,12.7279
125,150,137.5,169,13.0
150,175,162.5,187,13.6748
175,200,187.5,177,13.3041
200,225,212.5,165,12.8452
225,250,237.5,181,13.4536
250,275,262.5,166,12.8841
275,300,287.5,147,12.1244
300,325,312.5,178,13.3417
325,350,337.5,167,12.9228
350,375,362.5,186,13.6382
375,400,387.5,169,13.0
400,425,412.5,167,12.9228
425,450,437.5,187,13.6748
450,475,462.5,173,13.1529
475,500,487.5,173,13.1529
500,525,512.5,167,12.9228
525,550,537.5,174,13.1909
550,575,562.5,197,14.0357
575,600,587.5,185,13.6015
600,625,612.5,181,13.4536
625,650,637.5,191,13.8203
650,675,662.5,166,12.8841
675,700,687.5,163,12.7671
700,725,712.5,166,12.8841
725,750,737.5,166,12.8841
750,775,762.5,187,13.6748
775,800,787.5,154,12.4097
800,825,812.5,176,13.2665
825,850,837.5,169,13.0
850,875,862.5,178,13.3417
875,900,887.5,167,12.9228
900,925,912.5,181,13.4536
925,950,937.5,175,13.2288
950,975,962.5,189,13.7477
975,1000,987.5,179,13.3791
1000,1025,1012.5,164,12.8062
1025,1050,1037.5,165,12.8452
1050,1075,1062.5,160,12.6491
1075,1100,1087.5,212,14.5602
1100,1125,1112.5,183,13.5277
1125,1150,1137.5,170,13.0384
1150,1175,1162.5,172,13.1149
1175,1200,1187.5,188,13.7113
1200,1225,1212.5,182,13.4907
1225,1250,1237.5,191,13.8203
1250,1275,1262.5,171,13.0767
1275,1300,1287.5,172,13.1149
1300,1325,1312.5,199,14.1067
1325,1350,1337.5,166,12.8841
1350,1375,1362.5,152,12.3288
1375,1400,1387.5,155,12.4499
1400,1425,1412.5,184,13.5647
1425,1450,1437.5,191,13.8203
1450,1475,1462.5,155,12.4499
1475,1500,1487.5,199,14.1067
1500,1525,1512.5,173,13.1529
1525,1550,1537.5,184,13.5647
1550,1575,1562.5,152,12.3288
1575,1600,1587.5,186,13.6382
1600,1625,1612.5,173,13.1529
1625,1650,1637.5,165,12.8452
1650,1675,1662.5,165,12.8452
1675,1700,1687.5,178,13.3417
1700,1725,1712.5,181,13.4536
1725,1750,1737.5,180,13.4164
1750,1775,1762.5,168,12.9615
1775,1800,1787.5,172,13.1149
1800,1825,1812.5,190,13.784
1825,1850,1837.5,189,13.7477
1850,1875,1862.5,153,12.3693
1875,1900,1887.5,177,13.3041
1900,1925,1912.5,186,13.6382
1925,1950,1937.5,166,12.8841
1950,1975,1962.5,164,12.8062
1975,2000,1987.5,168,12.9615
2000,2025,2012.5,164,12.8062
2025,2050,2037.5,206,14.3527
2050,2075,2062.5,162,12.7279
2075,2100,2087.5,170,13.0384
2100,2125,2112.5,185,13.6015
2125,2150,2137.5,185,13.6015
2150,2175,2162.5,167,12.9228
2175,2200,2187.5,162,12.7279
