VALMIN,VALMAX,VALCENTER,COUNTS,ERROR
0,25,12.5,168,12.9615
25,50,37.5,163,12.7671
50,75,62.5,186,13.6382
75,100,87.5,179,13.3791
100,125,112.5,174,13.1909
125,150,137.5,171,13.0767
150,175,162.5,164,12.8062
175,200,187.5,181,13.4536
200,225,212.5,171,13.0767
225,250,237.5,191,13.8203
250,275,262.5,161,12.6886
275,300,287.5,171,13.0767
300,325,312.5,173,13.1529
325,350,337.5,173,13.1529
350,375,362.5,192,13.8564
375,400,387.5,190,13.784
400,425,412.5,149,12.2066
425,450,437.5,170,13.0384
450,475,462.5,166,12.8841
475,500,487.5,189,13.7477
500,525,512.5,144,12.0
525,550,537.5,169,13.0
550,575,562.5,196,14.0
575,600,587.5,167,12.9228
600,625,612.5,174,13.1909
625,650,637.5,174,13.1909
650,675,662.5,151,12.2882
675,700,687.5,178,13.3417
700,725,712.5,175,13.2288
725,750,737.5,175,13.2288
750,775,762.5,153,12.3693
775,800,787.5,170,13.0384
800,825,812.5,175,13.2288
825,850,837.5,163,12.7671
850,875,862.5,191,13.8203
875,900,887.5,166,12.8841
900,925,912.5,184,13.5647
925,950,937.5,189,13.7477
950,975,962.5,176,13.2665
975,1000,987.5,176,13.2665
1000,1025,1012.5,180,13.4164
1025,1050,1037.5,182,13.4907
1050,1075,1062.5,168,12.9615
1075,1100,1087.5,185,13.6015
1100,1125,1112.5,166,12.8841
1125,1150,1137.5,170,13.0384
1150,1175,1162.5,174,13.1909
1175,1200,1187.5,166,12.8841
1200,1225,1212.5,174,13.1909
1225,1250,1237.5,174,13.1909
1250,1275,1262.5,162,12.7279
1275,1300,1287.5,188,13.7113
1300,1325,1312.5,173,13.1529
1325,1350,1337.5,169,13.0
1350,1375,1362.5,193,13.8924
1375,1400,1387.5,166,12.8841
1400,1425,1412.5,176,13.2665
1425,1450,1437.5,152,12.3288
1450,1475,1462.5,184,13.5647
1475,1500,1487.5,184,13.5647
1500,1525,1512.5,172,13.1149
1525,1550,1537.5,169,13.0
1550,1575,1562.5,157,12.53
1575,1600,1587.5,165,12.8452
1600,1625,1612.5,179,13.3791
1625,1650,1637.5,194,13.9284
1650,1675,1662.5,180,13.4164
1675,1700,1687.5,182,13.4907
1700,1725,1712.5,181,13.4536
1725,1750,1737.5,186,13.6382
1750,1775,1762.5,170,13.0384
1775,1800,1787.5,152,12.3288
1800,1825,1812.5,285,16.8819
1825,1850,1837.5,313,17.6918
1850,1875,1862.5,276,16.6132
1875,1900,1887.5,267,16.3401
1900,1925,1912.5,235,15.3297
1925,1950,1937.5,227,15.0665
1950,1975,1962.5,232,15.2315
1975,2000,1987.5,227,15.0665
2000,2025,2012.5,214,14.6287
2025,2050,2037.5,227,15.0665
2050,2075,2062.5,200,14.1421
2075,2100,2087.5,213,14.5945
2100,2125,2112.5,208,14.4222
2125,2150,2137.5,221,14.8661
2150,2175,2162.5,217,14.7309
2175,2200,2187.5,222,14.8997
2200,2225,2212.5,182,13.4907
2225,2250,2237.5,212,14.5602
2250,2275,2262.5,220,14.8324
2275,2300,2287.5,213,14.5945
2300,2325,2312.5,179,13.3791
2325,2350,2337.5,197,14.0357
2350,2375,2362.5,200,14.1421
2375,2400,2387.5,213,14.5945
2400,2425,2412.5,211,14.5258
2425,2450,2437.5,189,13.7477
2450,2475,2462.5,195,13.9642
2475,2500,2487.5,202,14.2127
2500,2525,2512.5,200,14.1421
2525,2550,2537.5,209,14.4568
2550,2575,2562.5,207,14.3875
2575,2600,2587.5,204,14.2829
2600,2625,2612.5,173,13.1529
2625,2650,2637.5,194,13.9284
2650,2675,2662.5,194,13.9284
2675,2700,2687.5,199,14.1067
2700,2725,2712.5,202,14.2127
2725,2750,2737.5,200,14.1421
2750,2775,2762.5,184,13.5647
2775,2800,2787.5,163,12.7671
2800,2825,2812.5,154,12.4097
2825,2850,2837.5,183,13.5277
2850,2875,2862.5,195,13.9642
2875,2900,2887.5,199,14.1067
2900,2925,2912.5,197,14.0357
2925,2950,2937.5,200,14.1421
2950,2975,2962.5,188,13.7113
2975,3000,2987.5,166,12.8841
3000,3025,3012.5,182,13.4907
3025,3050,3037.5,209,14.4568
3050,3075,3062.5,164,12.8062
3075,3100,3087.5,168,12.9615
3100,3125,3112.5,193,13.8924
3125,3150,3137.5,190,13.784
3150,3175,3162.5,188,13.7113
3175,3200,3187.5,195,13.9642
3200,3225,3212.5,189,13.7477
3225,3250,3237.5,173,13.1529
3250,3275,3262.5,187,13.6748
3275,3300,3287.5,194,13.9284
3300,3325,3312.5,198,14.0712
3325,3350,3337.5,176,13.2665
3350,3375,3362.5,186,13.6382
3375,3400,3387.5,167,12.9228
3400,3425,3412.5,164,12.8062
3425,3450,3437.5,179,13.3791
3450,3475,3462.5,199,14.1067
3475,3500,3487.5,181,13.4536
3500,3525,3512.5,190,13.784
3525,3550,3537.5,197,14.0357
3550,3575,3562.5,165,12.8452
3575,3600,3587.5,173,13.1529
